Unnamed: 0,created_at,default_profile,description,favourites_count,followers_count,friends_count,id,location,screen_name,statuses_count,verified,account_age_days,account_type
463,2009-06-12 14:41:02,False,I am a first generation Brasilian American who is obsessed with all things travel. My goal is to help you find room in your budget for travel! Be inspired!,80,242,528,46664677,"atlanta, ga",TheGlbtrtngAcct,9283,False,4085,human
464,2010-04-13 02:57:31,True,,1542,5,26,132385773,Hong Kong,sashacai,2205,False,3781,bot
465,2017-06-17 01:53:27,True,"اللهم صلي على محد وعلى الي محمد كما صليت على إبراهيم وعلى الي إبراهيم                           ((انك حيد مجي)).   صلو على محمد.....",29,0,0,875894126855802880,unknown,grxlfelpwbyseq1,216,False,1159,bot
466,2009-04-22 17:58:08,False,produced a few songs for a few people,3002,203635,2264,34343928,unknown,Boi1da,15895,True,4136,human
467,2008-12-13 01:33:04,False,"All things football. All the time. 

Watch ESPN FC exclusively on ESPN+ ⤵️",81,2092901,513,18091004,unknown,ESPNFC,137325,True,4267,bot
468,2011-09-24 19:16:31,True,,2202,37,0,379325443,unknown,jstoltz92,3127,False,3251,bot
469,2012-08-30 02:22:05,True,LLMAYRA 👼🏽 / @amandacruzxo,43310,756,415,790629380,"Miami, FL",wuddafucc,66119,False,2911,human
470,2009-05-10 02:00:38,False,,1831,42,210,38973772,unknown,JoJomichelle97,3817,False,4119,human
471,2011-02-10 22:48:16,True,,57,3,0,250350611,unknown,moody2002ke,95,False,3477,human
472,2014-07-07 20:44:23,False,He/Him/His | Eremon Balorline on @cjhbookzombie's #CurseofStrahd podcast | #Critter | #ThreadRaider | #BlackLivesMatter,14232,1197,1471,2610433058,"Texas, USA",TehSarge,8999,False,2234,human
473,2009-08-09 18:56:15,False,sound/media production • ig: @joeyxsb @sbfilmsx • #blacklivesmatter,26270,750,227,64228387,"pg, md • la • atl",joeyxsb,32065,False,4027,human
474,2009-02-16 10:09:29,False,I follow back. #BackTheBlue👮🏼‍♂️ #MAGA 🇺🇸 Avid Reality TV Watcher,4170,6796,6919,20974645,USA,nowakezone,2008,False,4202,human
475,2012-02-04 23:55:21,True,booking & management: info@fanartist.net ⚡️,777,84406,430,483396662,unknown,therealfrandc,6573,True,3118,human
476,2011-07-25 22:08:15,False,Ministro del Poder Popular para la Cultura de la República Bolivariana de Venezuela. https://t.co/zJSKD8D9RX,28610,1073472,8709,342363193,"Caracas, Venezuela",VillegasPoljak,70531,False,3312,human
477,2014-08-09 02:12:46,True,"THE DJ GRUUVAN! You know who it is, baby.",3,103,110,2718436417,unknown,DJGruuvan,39,False,2202,human
478,2013-11-06 17:34:50,True,Dance \ Traveler. Check this https://t.co/tw1nOrnLBj,829,53,0,2171079759,unknown,Gessicagnanitvb,144,False,2477,bot
479,2012-12-10 20:40:12,True,,1663,10,0,1002441816,unknown,chiacruz14,2340,False,2808,bot
480,2010-02-13 22:05:15,False,Actor. Uncle. Goof. Facebook: https://t.co/xzcEnIZLyD Instagram: coltonlhaynes,2262,1835470,460,114035804,Los Angeles,ColtonLHaynes,10402,True,3839,human
481,2016-08-27 20:30:54,False,@abigailacortez  shu shu ye ye 💮,13226,1013,33,769633309722763264,unknown,Boqur,733,False,1452,human
482,2017-06-16 21:59:24,True,,59,1,0,875835223480557568,unknown,mxoeqjnahhoq101,279,False,1159,bot
483,2014-09-06 20:53:04,False,in memory of #CHOERRY ...she isnt dead i just love remembering her,46259,1535,239,2794720358,rv loona omg,sateIilte,15014,False,2173,human
484,2009-07-02 23:04:09,False,"❤️Faith•Love•Family•Animals•Nature🌟Music, lyrics, concerts, trips, good eats, gambling, movies, garage sales, vintage, kindness, talks, laughter, Life.",21165,377,536,53218408,"Wichita, KS",heath_sand,10028,False,4065,human
485,2009-01-18 08:13:47,False,"I paint Women. Pin-up, Burlesque, Warriors, Fantasy. https://t.co/sikIrHhNcC https://t.co/kCu5TGDy23",754,30457,454,19139694,"Malibu, Ca. USA",OliviaPinupArt,7442,False,4231,human
486,2012-02-04 03:34:22,False,,6002,76,1681,482610286,"40.79363,-76.410765",johnson424215,566,False,3119,human
487,2013-10-29 15:39:28,True,,10079,559,802,2158759025,Viterbo,citro_rosa,26618,False,2485,bot
488,2015-10-22 12:01:19,True,,54,3,19,3979873394,unknown,Cristinatoi1,20665,False,1762,bot
489,2008-04-17 14:21:20,True,"Computer technician and small business owner.  Interests vary from politics, SharePoint and tech among other things.",3025,111,521,14421107,"Saint Cloud, Minnesota",dilkry,7174,False,4506,human
490,2012-03-27 20:08:15,True,https://t.co/5rVvVSd6Cs,2183,636,949,538446976,unknown,itsthotshit,13314,False,3066,human
491,2014-05-31 02:39:21,True,Professional homo. I hate coconut.  #BlackLivesMatter,27962,859,882,2573208707,"Massachusetts, USA",BillzIsMyName,27250,False,2272,human
492,2009-09-03 10:55:30,False,,8015,1368076,204,71225650,unknown,KanalD,118379,True,4002,bot
493,2010-06-09 01:12:50,False,"Mamá enamorada perdidamente de Rufina, Magnolia y Amancio ❤️ Instagram: sangrejaponesa ---- 🎬",1704,3912094,507,153619589,"En las nubes, casi siempre.",chinasuarez,11151,True,3724,human
494,2016-03-19 04:45:28,True,,5282,18,636,711050934109876224,unknown,anotherWoWnerd,1316,False,1614,human
495,2009-03-29 23:14:08,False,"Blogger. CEO, LindaIkejiTV",17,1898901,1043,27528339,Lagos,lindaikeji,176016,False,4160,human
496,2016-10-07 06:56:09,True,"Mom, girl, mastering exercises, family and friends and nurturing everything",346,0,0,784286171673145344,Topeka,vladimirdookl,346,False,1412,bot
497,2014-04-28 18:06:27,False,family#cycle#travel#garden#decor,2191,23,319,2468088978,Chesterfield MO,bmore1051,2868,False,2304,bot
498,2012-04-18 04:11:01,True,,1125,25,34,556534934,unknown,chriszhou1114,1527,False,3045,bot
499,2009-11-18 21:52:12,False,God Fearing •Son•Brother •Friend •Born Leader!,10947,154,303,90967197,The Colored Section ,SirAntoinne,8933,False,3926,human
500,2016-09-04 04:39:56,True,justınbibr,62,1,0,772293092900614145,unknown,RadarArthurschm,175,False,1445,human
501,2010-12-27 22:50:26,False,"63+ Works, 34+ Nations. Museums: 2002-2020. 3 Artspaces. Mohr Prize🇺🇸|Serbia NT🇷🇸|Civitella IT🇮🇹|USArts🎖️|Guggenheim🎖️|SACD Paris🇫🇷|1/2 Arab🇹🇳✌🏾",3116,1001,259,231214259,"Global, Local",JonahBokaer,2440,False,3522,bot
502,2015-04-18 02:21:59,False,taking me higher and keeping me high,63469,1828,1689,3178499254,"Maryland, USA",rymakenzie,47002,False,1950,human
503,2011-05-03 21:01:27,False,Professional Footballer / @LCFC / @england Ambassador to @barnardos,330,815909,397,292555960,unknown,vardy7,439,True,3395,human
504,2013-05-09 06:34:15,False,"Passionate about student affairs, the first-gen experience, policy, & international ed. 
Tweets are about politics, coffee, crafting, & my kids.",50672,611,2011,1414794427,"San Luis Obispo, CA",KariGoesGlobal,4375,False,2659,human
505,2011-05-15 23:57:30,False,"At Greenway Pest Services, we have over 30 years of experience in removal of Bugs, Bed Bugs, Scorpions, Bees, Rodents, and Pigeons in Las Vegas.",1166,31,68,299371708,"Las Vegas, NV",davennv,2487,False,3383,human
506,2009-12-06 00:31:12,False,,1589,9,0,94899391,Connecticut,weezylo,2250,False,3909,bot
507,2010-03-11 20:14:49,False,✌❤😷😍,4146,64,146,122162381,unknown,shaniluvcorry,4174,False,3813,bot
508,2009-04-01 04:45:01,True,,987,14,88,28052685,unknown,latin_lv,1434,False,4158,bot
509,2009-05-07 22:49:14,True,An actor in L.A. best known for his performance as Peter in the cult hit The Room and Laucian on @MazeArcana: @InkwellSociety. https://t.co/GwtZK2HL3j (he/him),35343,2952,401,38538449,instagram.com/kyle.vogt,kylevogt,11113,True,4121,human
510,2013-11-25 13:28:38,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do #8,514,948,931,2214071510,Massachusetts,HinghamMAGOP,676,False,2458,bot
511,2012-07-16 20:58:24,False,Confused on whether I'm Eastside or Westside... sometimes Southside. #COYS #BVB #LAFC,17666,280,1103,637275359,The Mitten,TheRusty_Nailer,8473,False,2955,human
512,2011-05-24 11:14:45,False,Life style influencer \ TV host __________________________________whatsapp +966 50 293 5168,3302,1289138,664,304352481,Kingdom of Saudi Arabia,Badr_Alzidane,26842,True,3374,human
513,2011-08-18 15:31:37,False,"PNW Twitch Community - Gamers, Streamers, Lurkers, Builders, Artists, and more! Join The FVMILY BLVK today!",1487,302,500,357567715,"Washington, USA",Fvmilyblvk,3041,False,3288,human
514,2014-04-22 16:27:40,False,"The Official Twitter of the University of Pittsburgh at Greensburg - Pitt to the Power of One
#H2PG #PowerOfMe",7267,1812,947,2458389740,"Greensburg, PA",PittGreensburg,8930,False,2310,human
515,2009-04-11 06:26:08,False,Booking Official KIYAVI Corp |Contactos: Teléfono +1 787-287-5511 |mafdv@hotmail.com Boogaloo Supreme 👉🏻 https://t.co/ixKh9ZtCSH,1189,755557,240,30412016,Puerto Rico,VictorManuelle,8004,True,4148,human
516,2014-06-10 23:12:00,False,"Casual menswear.

403-228-9199",514,6561,44,2560101619,"930 17th Ave SW Calgary, AB",lessoneseven,1940,False,2261,human
517,2013-04-07 23:57:15,True,( ◠‿◠ ),47826,544,478,1335364873,"Hartland, MI",kkmadds,17619,False,2690,bot
518,2010-01-29 14:56:38,False,#NY21 U.S. Congresswoman. New ideas💡New Generation of Leadership 💫 Real Results🔨Youngest GOP woman ever elected to Congress!🙋🏻🇺🇸 Insta 📸@EliseStefanik,3032,358972,2061,109579534,#NY21 ,EliseStefanik,9993,True,3854,human
519,2011-06-24 13:38:03,True,we are still building. follow us for updates on the website and app launch!,2458,88,0,323226897,Sinnoh,snowpointapp,3449,False,3343,bot
520,2015-01-22 16:23:05,True,"好的是我，坏的也是我。
人生的最高境界是把自己活成一件艺术品！",16,9,55,2992377108,People's Republic of China,tongkejin,17,False,2035,bot
521,2009-07-22 21:00:28,False,"Mom, businesswoman, model (order depends on the day). Unique skills include pie baking, corn shucking & surprisingly good at bowling.",2201,1482265,367,59247894,Los Angeles,CindyCrawford,5172,True,4045,human
522,2008-11-11 06:36:03,False,"the fuck 2020
she/her
#wearamask #blm",43082,408,620,17304859,SoCal,CellistPond,23200,False,4299,human
523,2009-03-14 15:29:48,False,Join The Locals,1743,1303194,958,24382752,"Nashville, TN",bretteldredge,14256,True,4175,human
524,2012-06-23 17:27:36,True,No one live forever,0,772,1106,616303909,unknown,bozotboy,72034,False,2978,bot
525,2013-06-26 17:51:48,False,Love More Miley Cyrus,0,738,677,1548750122,Kiss Kiss ♥ ,piketebow,2771910,False,2610,bot
526,2011-06-12 16:13:29,False,"Writer. Storyteller. Editor. Queer. Proud nerd. She/Her 

I write about books at https://t.co/lBF3OS6QXV",3318,103,290,315886893,Wanted on Bespin,ellekam,4537,False,3355,human
527,2010-10-30 23:10:05,False,,50895,309,646,210242862,Connecticut,Angelfan984,20331,False,3580,human
528,2009-10-11 06:05:07,False,Instagram: bryanmouque 🧭 ❤️C❤️,3851,896181,785,81530160,México,bryanmouque,3876,True,3965,human
529,2010-05-28 15:39:07,False,,1619,18,0,149163313,unknown,caski09,2369,False,3735,bot
530,2012-07-08 10:52:46,False,cute asian small dick,6656,591,637,630197568,Dito lang,CabreraCraig,20581,False,2964,bot
531,2016-09-03 23:03:27,True,Rock ad Rolle. I sing & write songs,90,0,0,772208410494459908,unknown,natoshagiourga2,200,False,1445,human
532,2009-03-21 16:35:02,False,"Personal trainer. Training to improve the lives of others both mentally and physically. No pain, no gain! #Resist 🏳️‍🌈",2863,167,243,25693507,"Los Angeles, CA 🇺🇸🇦🇲🇨🇾",LATrainer4U,1975,False,4168,human
533,2012-05-15 23:58:20,True,Educator. Musician. Foodie,2467,195,206,581438790,unknown,ajgagaza,2417,False,3017,bot
534,2012-07-18 16:09:01,False,"Our mission is to serve people of all ages, races and genders affected by HIV/AIDS. We fund bold, visionary & brave trailblazers determined to end the epidemic.",3497,8451,660,703335756,"SoHo, New York City",MACVIVAGLAMFund,3547,False,2953,bot
535,2014-04-04 11:00:08,True,How do you like my site? 😙😙😙 https://t.co/ZiaEs1mbZD,154,5,0,2459700563,unknown,ninnellag,32,False,2328,bot
536,2011-08-31 21:30:44,True,,2214,20,61,365694298,unknown,mtvmoviefan,2995,False,3275,bot
537,2011-01-30 08:03:22,True,,126,6,0,244845936,unknown,angle198427,97,False,3489,bot
538,2015-06-18 16:37:59,True,I'm just Here to help inspire the world and help people to see and realize the value in their life so then they can respect the value in others life,2252,90,560,3332902257,"Los Angeles, CA",winlifenow1,3207,False,1888,bot
539,2013-09-21 23:54:38,True,,130,16,127,1891896709,unknown,DanOlsen11,36,False,2523,bot
540,2014-08-13 15:19:57,True,"«Nessuno deve essere lasciato indietro: né italiani, né rom, né africani, né qualsiasi tipo di persona»

☆ {fan account}",39226,1396,1832,2729708935,unknown,MyHappinessMzy,56296,False,2197,human
541,2012-09-26 20:03:26,False,Brand Builder & Marketing Consultant / Founder @haute_pro / Art Direction Professor @uatedu / Avid Reader 📚 / Lifelong Learner 💡,5808,2999,3789,848039305,"Arizona, USA",Dapzury,8876,False,2883,human
542,2011-10-01 02:30:37,False,,2399,6,12,382995849,unknown,brubru95,3305,False,3245,bot
543,2011-05-14 15:36:12,True,"Hhiiiiiiiiii Im Whisper, Book Worm. I Love Wattpad &",2234,34,0,298585488,united states !,Whispeyy_Lovee,3365,False,3384,bot
544,2012-04-04 01:30:14,False,Kiley hacked ya bitch ass !,44,79,0,544738709,unknown,Ima_Snowbunny,319,False,3059,human
545,2012-02-21 14:13:29,True,"Life in transition. Leaving L.A. & the Times as Film Critic. Heading to Austin to write books. Deep thots & opinions, however, will continue.",9171,2436,1052,498863526,Hollywood,BetsySharkey,5528,True,3101,human
546,2017-06-16 19:52:57,True,,56,0,0,875803402613260289,unknown,kmxyvskymicai71,321,False,1159,bot
547,2013-02-15 09:29:53,True,Photo lover // Travel lover. Check this https://t.co/En0eAncFfg,226,5,0,1181748655,unknown,CHevio_Letrry,48,False,2742,bot
548,2009-02-09 17:35:57,False,No need.,2116,59,252,20450738,"Inland Empire, Cali ",RCravensIII,2934,False,4208,bot
549,2007-06-26 03:18:05,False,"TV Writer. Author: Art of Abominable, Star Wars Craft Book, Girls Against Girls, Movie Magic, Crafting with Feminism & more. Journalist: @CNET Prev: Lucasfilm",52032,69871,5422,7081402,"Los Angeles, CA",bonniegrrl,241732,True,4803,human
550,2011-09-20 20:00:22,True,"Husband & a Daddy.. 🚌 driver. Mountaineers! Was Republican, now American. Knows the rule of 72. Was Thanos right.. ?",4134,221,350,376966590,"West Virginia, USA",averagejoe3432,3942,False,3255,human
551,2015-05-15 19:56:46,True,,332,317,488,3257929151,unknown,Ncaffee6,382,False,1922,bot
552,2016-11-08 20:44:56,True,,2352,0,69,796091152437018624,"New York, USA",fasoabey,3249,False,1379,bot
553,2010-06-25 06:48:20,False,,1478,10,61,159387080, 香港,SzeL1,2145,False,3708,bot
554,2013-03-08 17:13:18,True,,2368,19,0,1252265444,"Chicago, IL",webster215,3227,False,2720,bot
555,2014-06-13 16:38:58,False,vcu,12523,254,268,2565606889,virginia,thebryanly,5925,False,2258,human
556,2010-01-06 02:09:18,False,,2148,59,79,102239729,NYC,theDiBa,3163,False,3878,bot
557,2014-02-05 22:07:08,True,"snapchat ~ katiemarie079                                     
Christopher ♡",1524,170,179,2329415154,unknown,KatieRolly4192,1264,False,2386,human
558,2013-10-21 15:58:27,False,Market moving news,0,3388,41,1979190776,Virginia,TickerReport,1974455,False,2493,bot
559,2017-07-27 19:03:16,True,"Татуировщик ,Обертки от шооладо ,",142,0,0,890648800095752192,unknown,ptloxqngnoszam1,293,False,1118,human
560,2012-04-03 11:57:45,True,,9525,66,972,544214527,unknown,andersson_93,3402,False,3059,bot
561,2014-09-18 21:45:01,True,i doNT eNjoy aNyThiNg,1257,146,746,2818051585,unknown,i5666599,8085,False,2161,human
562,2012-09-14 17:28:12,False,Founder & Creative Director of luxury label - Kelly Simpkin | @hellomag Blogger | Press Enquiries: Sophie@hpr.agency | as seen on https://t.co/u4IWMFMcXZ,3489,2399,1244,823660038,London,Kelly_Simpkin,7039,False,2895,human
563,2011-03-16 21:30:05,False,"I'm a cartoonist. Visit my website for cartoons for your magazine, newsletter, blog or presentations:",101,93754,85437,267390486,"Kansas City, MO, USA",bizcartoons,7370,False,3443,human
564,2010-08-12 23:13:02,False,"Official account of the U.S. Consulate General in Perth. Join the conversation #USwithAUS. 
Terms of Use: https://t.co/sv3X2uDZjQ",2886,4762,886,177737258,"Perth, Australia",uscongenperth,4147,True,3659,human
565,2012-06-04 12:00:25,True,Ummm...history and sports,1137,23,146,599264817,"Boston, MA",hoffsox1972,1620,False,2997,bot
566,2015-11-11 09:15:53,True,,1074,1,28,4162850356,"Kantō, Chiba",Squidv5,1590,False,1743,bot
567,2015-03-27 14:10:32,False,(.◜◡◝),75038,1766,789,3121352247,"she/her, 17",marmelIata,87257,False,1971,human
568,2011-03-15 23:30:19,False,"Future Pipeline Welder, NOTHING Else Matters Right Now #Scorpio #🇸🇻

$JayAreCashOnly",6609,167,384,266866249,Yay Area Killa4nia,KillinEmSlowlyJ,17134,False,3444,human
569,2009-05-24 13:06:42,False,SocialMedia Management services | #SocialMedia | #Marketing | #futureofwork | #coaching | #smm | #Influencer | LinkedIn - https://t.co/wmaPrtnvKL,16189,128749,59572,42208855,"Melbourne, Australia",BrewerVASocial,21405,True,4104,bot
570,2009-08-21 15:39:21,True,,1995,22,67,67636824,"ÜT: 41.058537,-81.485643",relevantj,2899,False,4015,bot
571,2009-02-24 15:14:27,False,Former 3 time NFL All Pro now on https://t.co/K4L1ocBCQY Cofounder of @lightsoutxf MMA,33970,449322,5041,21761627,United States,shawnemerriman,42659,True,4193,human
572,2012-01-31 18:06:20,False,https://t.co/v595PA9r5I,466,752474,428,479727198,unknown,ClintBowyer,5695,True,3122,human
