created_at,default_profile,description,favourites_count,followers_count,friends_count,id,location,screen_name,statuses_count,verified,account_age_days,account_type
2011-02-10 22:58:34,False,23. Venezuelan. my heart is taken. lX-XXl. yes my name is really Africa haha.,4096,228,300,250354638,Jeeerrseeyy !,tisthecontinent,15237,False,3477,bot
2011-12-09 14:11:56,False,"Stay hungry, Stay foolish.",127,32,0,432537664,in the clouds.,jainabdulaziz,921,False,3175,human
2012-08-30 21:39:52,True,• Georgia Southern University ‘19 • Teacher 👩‍🏫 🍎.   (Thoughts and Opinions are my own),2196,143,381,792462217,unknown,spaceymaci,1892,False,2910,human
2013-11-03 09:23:58,False,cozy bitches do cozy things,24788,1188,556,2171867880,unknown,VeeMSandoval,24491,False,2481,human
2016-09-04 10:42:42,True,All about Internet netwrk marketing and anroid tweeter update Teamfollowbak,70,0,0,772384385609920512,unknown,Studded_Angelin,197,False,1445,human
2009-09-10 15:23:56,True,一懒二拖三不读书/(ㄒoㄒ)/~~,594,60,168,73140135,M78,huluwaa,854,False,3995,human
2010-10-02 03:06:56,False,,2367,17,61,197660588,unknown,20isabelle,3158,False,3609,bot
2016-11-29 01:37:04,True,Books & Literature Movies Music Food Health Arts & Culture,2037,6,32,803412430193770496,unknown,bussaba_a,2924,False,1359,bot
2010-02-21 08:30:06,True,,1262,5,13,116134032,shanghai,xlonun,1997,False,3832,bot
2009-03-17 16:29:17,False,,1901,74,866,24907585,unknown,msknharris75,2475,False,4172,bot
2014-07-11 18:21:00,False,🌙| La fantasía es mi vida✨| #Steminst | ‏اللهم صَبرًا ‏اللهم جَبرًا ‏اللهم قُوّة,52994,966,190,2617776990,🇸🇦🇲🇦,_papillonlune,88810,False,2230,human
2016-11-08 20:44:56,True,,2352,0,69,796091152437018624,"New York, USA",fasoabey,3249,False,1379,bot
2011-05-02 16:01:05,False,Imma hybrid! A Snow Wagon ~ I'm a doodler ~ demi ~ @DarkDragonPath is my love! ~pfp by @FlyqueenArt bg by Liasilverwolf on ig,46320,511,2493,291775035,Maryland,CrystalRyuu,19888,False,3396,human
2011-02-22 17:56:17,False,"God, family, then the bag",62208,1672,389,256115497,frostburg state univ.,cjfinnego,161386,False,3465,human
2017-04-04 08:25:07,True,Trading stocks day trading. Marriage is the only adventure open to the cowardly. voltaire,15,0,0,849175990140096512,Portland,G7XIyxvRaW0xrYW,133,False,1233,bot
2011-11-14 15:45:00,True,,7,3,0,412354660,unknown,DenitsaNikova,10,False,3200,bot
2014-07-30 01:52:27,True,,2156,64,404,2728659003,unknown,paulallen1998,2918,False,2212,bot
2008-09-29 22:16:55,False,Man. Jowly. Drawn to Knowledge.,1535,4,24,16519549,"Michigan, USA",cirfis,2255,False,4341,bot
2013-11-06 17:34:50,True,Dance \ Traveler. Check this https://t.co/tw1nOrnLBj,829,53,0,2171079759,unknown,Gessicagnanitvb,144,False,2477,bot
2014-09-18 21:45:01,True,i doNT eNjoy aNyThiNg,1257,146,746,2818051585,unknown,i5666599,8085,False,2161,human
2017-05-07 08:26:20,True,Gündem News Politics Economy and Finance Turkey Politics Politicians Television,1053,40,592,861135093213138944,"Estambul, Turquía",MahmutBilici11,1233,False,1200,bot
2009-12-06 00:31:12,False,,1589,9,0,94899391,Connecticut,weezylo,2250,False,3909,bot
2011-08-18 15:31:37,False,"PNW Twitch Community - Gamers, Streamers, Lurkers, Builders, Artists, and more! Join The FVMILY BLVK today!",1487,302,500,357567715,"Washington, USA",Fvmilyblvk,3041,False,3288,human
2015-05-29 04:32:02,False,The Case of the Adjective Noun,35,162,2,3229361280,Britain,autodoyle,47856,False,1909,bot
2013-06-14 14:00:56,True,,1438,2,25,1516505838,unknown,ericwang001,2035,False,2622,bot
2011-08-19 20:00:02,False,ox26,2800,607,0,358356698,50,BillyClarksonnn,9290,False,3287,bot
2016-09-05 01:18:17,True,Finest Technology Blog Fom IT Students From Around The Globe Providing Latest Tech News Views Reiews Tis And Tricks,53,0,0,772604731399237632,unknown,seema_moros,104,False,1444,human
2016-02-14 07:12:48,True,,1381,2,48,4905513086,unknown,renbaibai,1996,False,1648,bot
2011-01-19 06:26:33,True,Hair Stylist @ HAUS of GAGA Hairstylist/Wig Maker/Design   Representation by The Only Agency,2214,26714,4501,240128281,unknown,faspiras,1378,False,3500,human
2018-08-27 16:27:31,True,,1883,74,40,1034115201979826178,unknown,CES_Hulley,509,False,722,human
2018-01-04 18:20:11,True,,2238,40,9,948982405838397441,unknown,LupoLupo14,3107,False,957,bot
2017-04-25 00:42:09,True,BLM @slythrvn. black clover. food wars.,15401,508,84,856669623319756801,she/her. 24. bi,valkyrienoeIIe,66711,False,1212,human
2009-04-15 21:16:29,False,Life is what happens to you while you’re busy making other plans...,5313,92,33,31523146,Colorado ,MelissaSwihart,5111,False,4143,human
2008-05-29 14:35:33,False,"Dad, Digital Content Manager at a place, Former ESPN, CSN, CNN and FOX5 DC #IMATERP #CAPS #REDSKINS #NATS",5831,1563,1912,14944471,Maryland,GLB62,41857,False,4464,human
2012-02-22 16:23:21,False,"NBC5 First Alert Weather. Lover of running, hiking, skiing & the outdoors. Dog mom to Seven. #EIU alum. NWA Seal. #BTV",3521,2007,357,499914913,"Burlington, VT",CaitlinMyNBC5,11540,True,3100,human
2014-11-18 01:03:07,True,Blogger. Beauty. Check this https://t.co/IiygeOiAGt,835,96,0,2882019862,"Lowell, MA",Johnquigley24,260,False,2101,bot
2012-01-21 16:18:32,True,Married mom of 3 anything more ask 🖤,119,6,275,470295859,"Luisiana, USA",RoxanneCastille,195,False,3132,bot
2011-04-29 01:39:13,False,,3522,61,45,289677927,Canada,peterjames08,2997,False,3400,bot
2009-03-16 03:48:40,False,Sinner Saved By Grace. Non-Hyphenated American. Christian. Private Investor. Sapientia Melior Auro. #JesusIsLord #PrayerIsPowerful #Trump2020 #ProLife,26801,110387,47896,24645354,God's country,BlueWaterDays,214418,False,4174,bot
2015-07-22 01:01:07,True,,0,2,0,3287027977,unknown,tailuhhh,2160,False,1855,bot
2012-10-14 12:29:54,False,"US Army Combat Veteran. Apologetic Former Trump Supporter, Former Conservative Republican, Liberal Democrat. Jen Fanton’s boyfriend. #BidenHarris2020",351025,178326,8184,880018682,"Palm Bay, FL",davidmweissman,225421,True,2865,human
2014-11-15 16:33:46,True,,1517,33,0,2900631716,unknown,AmackerDanny,2051,False,2103,bot
2013-06-18 00:02:55,False,👌👌,2154,347,326,1526209446,unknown,RyanCSWS,2857,False,2619,human
2011-02-06 01:04:46,False,cat mom | CMA 💍,18154,1273,765,247991049,West Virginia,bwhiteeee_,58175,False,3482,human
2014-02-12 21:28:11,False,FS&DBZ | 🇦🇴✨,41595,1055,259,2340955790,"Sintra, Portugal",AFixe10,91079,False,2379,human
2014-12-18 15:55:58,True,,4180,459,838,2929725533,unknown,lorettalo22,5913,False,2070,bot
2009-06-26 01:12:25,True,"In all toil, there is profit. Mere talk leads only to poverty.",2747,223,624,50856512,"Austintown, Ohio",zZBurntToastZz,5447,False,4072,bot
2008-08-05 04:40:25,False,Is my medicine legal yet ?,121078,2549,4978,15732429,"Des Moines, Iowa ",revraygreen,158034,False,4397,human
2009-07-20 12:57:13,False,"Actress, dancer, loving life. Instagram: @jennadewan Snapchat: jennadewan FB: https://t.co/FcGMDk3FRr",8029,698516,1064,58466292,"Los Angeles, California",jennadewan,14193,True,4047,human
2011-11-10 12:25:44,True,,547,13,0,409207765,France,Hurelmaud,751,False,3204,bot
2016-11-29 12:05:46,True,"Paulo e Fabiana Sponton são professores de Dança de Salão e proprietários do Studio Dançando A2.
Também trabalham com Rastreamento Automotivo na Magnum Som.",1047,6,76,803570644843634688,"Piracicaba, Brasil",PauloSponton,1577,False,1358,bot
2012-05-28 17:05:22,False,,43836,594,555,592972389,unknown,regsssy,23971,False,3004,human
2012-12-12 22:09:54,False,Welcome to the Official Twitter feed of the Pasadena Police Department.,244,14498,117,1007427595,"Pasadena, CA",PasadenaPD,7303,True,2806,human
2014-08-09 02:12:46,True,"THE DJ GRUUVAN! You know who it is, baby.",3,103,110,2718436417,unknown,DJGruuvan,39,False,2202,human
2014-04-22 16:27:40,False,"The Official Twitter of the University of Pittsburgh at Greensburg - Pitt to the Power of One
#H2PG #PowerOfMe",7267,1812,947,2458389740,"Greensburg, PA",PittGreensburg,8930,False,2310,human
2012-04-20 19:51:07,False,Your source for maximizing yield and quality in any garden.,2037,48,0,558899674,"Boulder - Denver - Pueblo, CO",OneLoveBoulder,2791,False,3042,bot
2012-08-01 23:07:37,False,"Brooklyn-bred entrepreneur, freelancer, writer & Ed-tech nonprofit professional snatching back the Haitian narrative from the mainstream.",26061,756,1742,731653874,"Brooklyn, NY",mmderosier,11407,False,2939,human
2014-03-22 18:48:52,True,All around nice guy affectionately referred to as Krazy Karl!,2351,26,62,2404916575,"Champaign, IL",karl_stine,3191,False,2341,bot
2013-02-25 20:56:47,False,"tranqui, yo perreo sola",838,1934,479,1219758966,unknown,anagcm7,84443,False,2731,human
2010-07-27 23:57:38,False,....,340,28,407,171705488,"Santiago, Chile",xlPowerS2,163,False,3675,bot
2017-06-20 22:32:24,True,بنت شيخ ؟مأخن اسمئ المعالي ....لأواهني إي آبوهامثلآبوي,18,0,0,877293082177306624,unknown,frcvenzunc1142,172,False,1155,bot
2008-08-26 17:16:39,False,"Editor of Better Programming (@BttrProgramming). 

ODF 5 (@beondeck). 

Building some new things. 

Loves a good rhyme.",16507,17405,256,15999465,Baltimore,ZackShapiro,36693,True,4375,human
2017-06-18 04:46:30,True,أحلم دائما للافضل ووضع ترللي..أمشي عكس اتجاه الرياح يدزني وادزه،محب متفائل مبتسم مزاجي بقراطيسي!,29,0,0,876300061134782464,unknown,rcaqltuhrywt261,214,False,1158,bot
2010-08-10 22:02:22,False,twitter oficial de David Ângell,1887,29,99,176956485,brasil rj,davinitym,5521,False,3661,human
2012-10-16 16:09:25,False,24| BT💍💕| Cardiovascular Tech 🏥❤️👩🏼‍⚕️,3045,346,160,884743057,Nj,KaitlynnPharo,2353,False,2863,human
2010-06-13 12:34:05,False,Üstad Kadir Mısıroğlu resmi hesabıdır. Diğer sayfalar: @SebilYayinevi @OsmanlilarVakfi,193,525782,2,155196890,unknown,KadirMisiroglu,3827,False,3719,human
2017-06-21 07:30:20,True,"كواير شاملة خبرة ٢٣ سنه للتواصل على الواتس اب        الرياض ..
كن محترماً يحترم الاخرين..",14,4,0,877428455352217600,unknown,nuotloxharwf151,113,False,1155,bot
2011-12-31 21:19:41,True,"•❤️gabby, lucy, lydia & hobbie❤️•",3141,704,0,451679919,scotland {no one comes here},glitteeergabby,5876,False,3153,bot
2013-07-17 00:53:57,False,call me BABY PLUTOOOO or Sasuke 🪐🛸🌟,16262,7399831,30,1599608046,"Tokyo-to, Japan",LILUZIVERT,14127,True,2590,human
2011-11-26 02:22:28,False,"Politólogo e Internacionalista (CIDE), trader, exconsultor (USAID-PROJUST), fotógrafo y cocinero amateur, poeta nocturno y más… Opiniones personales",23829,1411,1807,421532582,"Puebla, Puebla, México",RomanoJA,26285,False,3189,human
2010-01-21 05:33:28,False,Rock and Roll http://t.co/IsAho5t02B,5,120,0,106960532,Mexico,WeRockRadio,696,False,3863,human
2009-04-24 06:28:52,False,"France Inter : InterVenez Fil officiel de France Inter, la radio publique généraliste de Radio France.",3765,1546728,4477,34867057,Paris,franceinter,135017,True,4135,human
2012-04-04 01:30:14,False,Kiley hacked ya bitch ass !,44,79,0,544738709,unknown,Ima_Snowbunny,319,False,3059,human
2010-09-19 21:34:44,False,Modelo y Conductora Argentina. Casada con Cristian Cuneo Libarona. Mama de Indalecio ❤️Instagram:@lulifernandezok,7686,1084712,155,192685104,www.multitalentagency.com,lulifernandezok,24259,True,3621,human
2017-06-08 14:41:52,True,Birds and raccoons and shit,160,26,131,872826012794585089,"Maryland, USA",SSDGM666,152,False,1167,human
2015-06-11 17:44:56,True,dominican || feminist || insta: rosiiedr,7285,114,167,3319274241,somewhere,rosiiedr,14549,False,1895,human
2013-01-13 11:24:55,True,"Army Veteran born in Mobile, Alabama raised in Pensacola now a Tampa man living life to the fullest.Dallas Cowboys, LA Lakers, Mets, and FSU fan.",3403,330,1321,1085809868,"Tampa, Florida ",james_riley12,4130,False,2774,human
2010-09-10 20:50:34,True,Do you like my site? 😙😙😙 https://t.co/iA1iqxto00,97,1,0,189271687,unknown,BAD_BOY_34,11,False,3630,bot
2011-12-25 02:22:41,True,Everything is more beautiful because we are doomed,8772,296,304,445913056,unknown,DawsonHatzman,7465,False,3160,human
2017-02-22 21:25:45,True,To refuse praise is to seek praise twice. Trading stocks investing.,32,0,58,834514541216161796,Arlington,aurikakirillov4,452,False,1273,bot
2011-05-19 14:43:39,True,"I'm just doing me, so you just do you!",4970,75,82,301472967,"Prattville, AL",AO_FIGJAM,7328,False,3379,human
2012-08-15 02:40:04,True,Sometimes lawyers are named Kate. These words are lucky I'm even writing them. She/her.,33342,808,1181,758388938,unknown,Equivo_Kate,16073,False,2926,human
2012-10-31 19:24:35,False,Official Twitter of Anthony Rizzo--First Baseman/ Second Baseman #44--World Series Champion Chicago Cubs https://t.co/9gV3Ekybjr #ARFF,773,880564,220,917505878,"Chicago, IL",ARizzo44,3991,True,2848,human
2014-08-04 11:44:33,True,April shower  May strom,1477,2,15,2706384356,unknown,AprilMaystrom,2178,False,2206,bot
2009-03-17 16:46:59,False,No le hago el feo a las tapas del pan.,15608,307,74,24910515,"León, Gto",nashkalina,30045,False,4172,human
2009-11-17 19:51:24,True,"49ers -Dodgers-Lakers - ⛳️⛳️⛳️Business Degree Culiacan , Sinaloa.          “i can see clearly now that the rain is gone”",3132,289,1560,90704023,"San Gabriel, CA - whittier ",RicoSanchoPico,6727,False,3927,human
2015-03-27 14:10:32,False,(.◜◡◝),75038,1766,789,3121352247,"she/her, 17",marmelIata,87257,False,1971,human
2013-10-01 23:29:48,False,account remade @mellyblackbeak,8037,111,0,1924933056,dtx,faeriefacee,6023,False,2513,human
2013-04-16 05:03:38,True,,710,5,0,1356078050,unknown,787_to_the_203,1017,False,2682,bot
2009-03-12 00:15:11,False,"Digital marketing, design, techno, and food.",1466,456,443,23859014,"Brooklyn, NY",justindmorris,4042,False,4178,human
2015-12-05 16:37:33,False,,1025,10,38,4384885696,"Mableton, GA",tango_latte,1444,False,1718,bot
2010-05-21 18:00:16,False,Official Twitter support for PlayStation products and services from Sony Interactive Entertainment. Contact us between the hours of 8AM - 7PM PDT for help!,2,1538905,2935,146540920,unknown,AskPlayStation,1066811,True,3742,bot
2010-11-17 00:05:55,False,Former RB for UGA now with the Atlanta Falcons.#RipHiGgz love you bro | ROC BOY!! | @officialmadefdn,1217,731943,1543,216533096,Bmore-Tarboro-Athens-LA-ATL,TG3II,39314,True,3563,human
2009-05-09 05:04:41,False,Comedian/Actor/Producer,3709,3351497,4170,38802447,"Los Angeles, CA",TheRealMikeEpps,37040,True,4120,human
2012-09-12 15:03:21,True,,52029,510,539,819733272,"New York, NY",IamSandra409,21526,False,2897,human
2009-10-28 02:33:23,False,"Photographer in Kobe, Japan. 関西在住 ポートレート フォトグラファー、イルコ・光の魔術師！ YouTube: https://t.co/f1kCMgeswn チャンネル登録者 124,000人❗️いつの間にかYouTuberになっちゃったね🐈",8591,33447,341,85725829,"Kobe, Japan",ilkoallexandrof,9222,False,3948,human
2017-06-21 02:25:55,True,,38,0,0,877351845735170048,unknown,yjzvqvtsuslvx11,207,False,1155,bot
2015-11-11 09:15:53,True,,1074,1,28,4162850356,"Kantō, Chiba",Squidv5,1590,False,1743,bot
2007-05-14 12:23:57,False,"Ich bin nur ein Platzhalter-Profil. 
Richtiges Profil: @phwampfler",2100,15,0,6031442,unknown,kohlenklau,2940,False,4845,bot
2011-09-12 22:17:48,False,hello stalker,2345,298,0,372508707,unknown,gomzporn,10093,False,3263,bot
2009-08-11 16:30:25,False,"Designer and Stylist    https://t.co/COejj7pv00 
https://t.co/RhTtmIJVet",491,7151,94,64758396,"Los Angeles, CA",Stylebybelen,9239,False,4025,human
2015-02-17 09:00:11,True,,3699,458,822,3042187528,unknown,torrianas,5485,False,2010,bot
2009-01-28 16:41:51,False,Fashion and style news(+occasional sport) from  Hilary Alexander,16614,262121,643,19660870,"London, New York, Paris, Milan",HilaryAlexander,36392,True,4220,human
2011-12-28 03:15:28,True,やっとこさ社会にでました成人済。とうらぶゆるゆると。Dグレ/銀魂/うたプリ/ハイキュー/青春×機関銃etc… ついプロはおまけ。 アイコンはゆらたんより。nanaやってますん。https://t.co/8Iptr9NjOh,8433,797,844,448529505,unknown,y66m83h11,164577,False,3157,bot
2012-11-25 08:51:57,True,Gamer / Your favorite. Check this https://t.co/980x18JmjJ,253,18,233,969672378,unknown,m_pawe,54,False,2824,bot
2016-07-01 13:43:50,True,,1970,27,28,748874756896632834,unknown,CloseToFlower1,2763,False,1509,bot
2013-02-15 08:10:45,False,Все мы родом из детства! Давайте вместе вспоминать наше лучшее время! По вопросам рекламы - koffboy@gmail.com,4727,69132,8250,1181493252,worldwide,back_to_90th,127354,False,2742,bot
2017-08-26 02:55:53,True,ирумир Сетусет,51,0,0,901276986152058881,unknown,tkbaapkdtchz111,123,False,1089,human
2013-08-18 19:10:13,True,,1125,18,0,1681392474,unknown,Kxiehm,311,False,2557,human
